2137,307,,,,,,
2145,308,,,,,,
2153,309,,,,,,
148,31,,,,,,
2161,310,,,,,,
2169,311,,,,,,
2177,312,,,,,,
2185,313,,,,,,
2193,314,,,,,,
2201,315,,,,,,
2209,316,,,,,,
2217,317,,,,,,
2225,318,,,,,,
2233,319,,,,,,
155,32,,,,,,
2241,320,,,,,,
2249,321,,,,,,
2257,322,,,,,,
2265,323,,,,,,
2273,324,,,,,,
2281,325,,,,,,
2289,326,,,,,,
2297,327,,,,,,
2305,328,,,,,,
2313,329,,,,,,
162,33,,,,,,
2321,330,,,,,,
2329,331,,,,,,
2337,332,,,,,,
2345,333,,,,,,
2353,334,,,,,,
2361,335,,,,,,
2369,336,,,,,,
2377,337,,,,,,
2385,338,,,,,,
2393,339,,,,,,
169,34,,,,,,
2401,340,,,,,,
2409,341,,,,,,
2417,342,,,,,,
2425,343,,,,,,
2433,344,,,,,,
2441,345,,,,,,
2449,346,,,,,,
2457,347,,,,,,
2465,348,,,,,,
2473,349,,,,,,
176,35,,,,,,
2481,350,,,,,,
2489,351,,,,,,
2497,352,,,,,,
2505,353,,,,,,
2513,354,,,,,,
2521,355,,,,,,
2529,356,,,,,,
2537,357,,,,,,
2545,358,,,,,,
2553,359,,,,,,
183,36,,,,,,
2561,360,,,,,,
2569,361,,,,,,
2577,362,,,,,,
2585,363,,,,,,
2593,364,,,,,,
2601,365,,,,,,
2609,366,,,,,,
2617,367,,,,,,
2625,368,,,,,,
2633,369,,,,,,
190,37,,,,,,
2641,370,,,,,,
2649,371,,,,,,
2657,372,,,,,,
2665,373,,,,,,
2673,374,,,,,,
2681,375,,,,,,
2689,376,,,,,,
2697,377,,,,,,
2705,378,,,,,,
2713,379,,,,,,
197,38,,,,,,
2721,380,,,,,,
2729,381,,,,,,
2737,382,,,,,,
2745,383,,,,,,
2753,384,,,,,,
2761,385,,,,,,
2769,386,,,,,,
2777,387,,,,,,
2785,388,,,,,,
2793,389,,,,,,
204,39,,,,,,
2801,390,,,,,,
2809,391,,,,,,
2817,392,,,,,,
2825,393,,,,,,
2833,394,,,,,,
2841,395,,,,,,
2849,396,,,,,,
2857,397,,,,,,
2865,398,,,,,,
2873,399,,,,,,
29,4,,,,,,
211,40,,,,,,
2881,400,,,,,,
2889,401,,,,,,
2897,402,,,,,,
2905,403,,,,,,
2913,404,,,,,,
2921,405,,,,,,
2929,406,,,,,,
2937,407,,,,,,
2945,408,,,,,,
2953,409,,,,,,
218,41,,,,,,
2961,410,,,,,,
2969,411,,,,,,
2977,412,,,,,,
2985,413,,,,,,
2993,414,,,,,,
3001,415,,,,,,
3009,416,,,,,,
3017,417,,,,,,
3025,418,,,,,,
3033,419,,,,,,
225,42,,,,,,
3041,420,,,,,,
3049,421,,,,,,
3057,422,,,,,,
3065,423,,,,,,
3073,424,,,,,,
3081,425,,,,,,
3089,426,,,,,,
3097,427,,,,,,
3105,428,,,,,,
3113,429,,,,,,
232,43,,,,,,
3121,430,,,,,,
3129,431,,,,,,
3137,432,,,,,,
3145,433,,,,,,
3153,434,,,,,,
3161,435,,,,,,
3169,436,,,,,,
3177,437,,,,,,
3185,438,,,,,,
3193,439,,,,,,
239,44,,,,,,
3201,440,,,,,,
3209,441,,,,,,
3217,442,,,,,,
3225,443,,,,,,
3233,444,,,,,,
3241,445,,,,,,
3249,446,,,,,,
3257,447,,,,,,
3265,448,,,,,,
3273,449,,,,,,
246,45,,,,,,
3281,450,,,,,,
3289,451,,,,,,
3297,452,,,,,,
3305,453,,,,,,
3313,454,,,,,,
3321,455,,,,,,
3329,456,,,,,,
3337,457,,,,,,
3345,458,,,,,,
3353,459,,,,,,
253,46,,,,,,
3361,460,,,,,,
3369,461,,,,,,
3377,462,,,,,,
3385,463,,,,,,
3393,464,,,,,,
3401,465,,,,,,
3409,466,,,,,,
3417,467,,,,,,
3425,468,,,,,,
3433,469,,,,,,
260,47,,,,,,
3441,470,,,,,,
3449,471,,,,,,
3457,472,,,,,,
3465,473,,,,,,
3473,474,,,,,,
3481,475,,,,,,
3489,476,,,,,,
3497,477,,,,,,
3505,478,,,,,,
3513,479,,,,,,
267,48,,,,,,
3521,480,,,,,,
3529,481,,,,,,
3537,482,,,,,,
3545,483,,,,,,
3553,484,,,,,,
3561,485,,,,,,
3569,486,,,,,,
3577,487,,,,,,
3585,488,,,,,,
3593,489,,,,,,
274,49,,,,,,
3601,490,,,,,,
3608,491,,,,,,
3615,492,,,,,,
3622,493,,,,,,
3629,494,,,,,,
3636,495,,,,,,
3643,496,,,,,,
3650,497,,,,,,
3657,498,,,,,,
3664,499,,,,,,
36,5,,,,,,
281,50,,,,,,
3671,500,,,,,,
3678,501,,,,,,
3685,502,,,,,,
3692,503,,,,,,
3699,504,,,,,,
3706,505,,,,,,
3713,506,,,,,,
3720,507,,,,,,
3727,508,,,,,,
3734,509,,,,,,
288,51,,,,,,
3741,510,,,,,,
3748,511,,,,,,
3755,512,,,,,,
3762,513,,,,,,
3769,514,,,,,,
3776,515,,,,,,
3783,516,,,,,,
3790,517,,,,,,
3797,518,,,,,,
3804,519,,,,,,
295,52,,,,,,
3811,520,,,,,,
3818,521,,,,,,
3825,522,,,,,,
3832,523,,,,,,
3839,524,,,,,,
3846,525,,,,,,
3853,526,,,,,,
3860,527,,,,,,
3867,528,,,,,,
3874,529,,,,,,
302,53,,,,,,
3881,530,,,,,,
3888,531,,,,,,
3895,532,,,,,,
3902,533,,,,,,
3909,534,,,,,,
3916,535,,,,,,
3923,536,,,,,,
3930,537,,,,,,
3937,538,,,,,,
3944,539,,,,,,
309,54,,,,,,
3951,540,,,,,,
3958,541,,,,,,
3965,542,,,,,,
3972,543,,,,,,
3979,544,,,,,,
3986,545,,,,,,
3993,546,,,,,,
4000,547,,,,,,
4007,548,,,,,,
4014,549,,,,,,
316,55,,,,,,
4021,550,,,,,,
4028,551,,,,,,
4035,552,,,,,,
4042,553,,,,,,
4049,554,,,,,,
4056,555,,,,,,
4063,556,,,,,,
4070,557,,,,,,
4077,558,,,,,,
4084,559,,,,,,
323,56,,,,,,
4091,560,,,,,,
4098,561,,,,,,
4105,562,,,,,,
4112,563,,,,,,
4119,564,,,,,,
4126,565,,,,,,
4133,566,,,,,,
4140,567,,,,,,
4147,568,,,,,,
4154,569,,,,,,
330,57,,,,,,
4161,570,,,,,,
4168,571,,,,,,
4175,572,,,,,,
4182,573,,,,,,
4189,574,,,,,,
4196,575,,,,,,
4203,576,,,,,,
4210,577,,,,,,
4217,578,,,,,,
4224,579,,,,,,
337,58,,,,,,
4231,580,,,,,,
4238,581,,,,,,
4245,582,,,,,,
4252,583,,,,,,
4259,584,,,,,,
4266,585,,,,,,
4273,586,,,,,,
4280,587,,,,,,
4287,588,,,,,,
4294,589,,,,,,
344,59,,,,,,
4301,590,,,,,,
4308,591,,,,,,
4315,592,,,,,,
4322,593,,,,,,
4329,594,,,,,,
4336,595,,,,,,
4343,596,,,,,,
4350,597,,,,,,
4357,598,,,,,,
4364,599,,,,,,
43,6,,,,,,
351,60,,,,,,
4371,600,,,,,,
4378,601,,,,,,
4385,602,,,,,,
4392,603,,,,,,
4399,604,,,,,,
4406,605,,,,,,
4413,606,,,,,,
4420,607,,,,,,
4427,608,,,,,,
4434,609,,,,,,
358,61,,,,,,
4441,610,,,,,,
4448,611,,,,,,
4455,612,,,,,,
4462,613,,,,,,
4469,614,,,,,,
4476,615,,,,,,
4483,616,,,,,,
4490,617,,,,,,
4497,618,,,,,,
4504,619,,,,,,
365,62,,,,,,
4511,620,,,,,,
4518,621,,,,,,
4525,622,,,,,,
4532,623,,,,,,
4539,624,,,,,,
4546,625,,,,,,
4553,626,,,,,,
4560,627,,,,,,
4567,628,,,,,,
4574,629,,,,,,
372,63,,,,,,
4581,630,,,,,,
4588,631,,,,,,
4595,632,,,,,,
4602,633,,,,,,
4609,634,,,,,,
4616,635,,,,,,
4623,636,,,,,,
4630,637,,,,,,
4637,638,,,,,,
4644,639,,,,,,
379,64,,,,,,
4651,640,,,,,,
4658,641,,,,,,
4665,642,,,,,,
4672,643,,,,,,
4679,644,,,,,,
4686,645,,,,,,
4693,646,,,,,,
4700,647,,,,,,
4707,648,,,,,,
4714,649,,,,,,
386,65,,,,,,
4721,650,,,,,,
4728,651,,,,,,
4735,652,,,,,,
4742,653,,,,,,
4749,654,,,,,,
4756,655,,,,,,
4763,656,,,,,,
4770,657,,,,,,
4777,658,,,,,,
4784,659,,,,,,
393,66,,,,,,
4791,660,,,,,,
4798,661,,,,,,
4805,662,,,,,,
4812,663,,,,,,
4819,664,,,,,,
4826,665,,,,,,
4833,666,,,,,,
4840,667,,,,,,
4847,668,,,,,,
4854,669,,,,,,
400,67,,,,,,
4861,670,,,,,,
4868,671,,,,,,
4875,672,,,,,,
4882,673,,,,,,
4889,674,,,,,,
4896,675,,,,,,
4903,676,,,,,,
4910,677,,,,,,
4917,678,,,,,,
4924,679,,,,,,
407,68,,,,,,
4931,680,,,,,,
4938,681,,,,,,
4945,682,,,,,,
4952,683,,,,,,
4959,684,,,,,,
4966,685,,,,,,
4973,686,,,,,,
4980,687,,,,,,
4987,688,,,,,,
4994,689,,,,,,
414,69,,,,,,
5001,690,,,,,,
5008,691,,,,,,
5015,692,,,,,,
5022,693,,,,,,
5029,694,,,,,,
5036,695,,,,,,
5043,696,,,,,,
5050,697,,,,,,
5057,698,,,,,,
5064,699,,,,,,
50,7,,,,,,
421,70,,,,,,
5071,700,,,,,,
5078,701,,,,,,
5085,702,,,,,,
5092,703,,,,,,
5099,704,,,,,,
5106,705,,,,,,
5113,706,,,,,,
5120,707,,,,,,
5127,708,,,,,,
5134,709,,,,,,
428,71,,,,,,
5141,710,,,,,,
5148,711,,,,,,
5155,712,,,,,,
5162,713,,,,,,
5169,714,,,,,,
5176,715,,,,,,
5183,716,,,,,,
5190,717,,,,,,
5197,718,,,,,,
5204,719,,,,,,
435,72,,,,,,
5211,720,,,,,,
5218,721,,,,,,
5225,722,,,,,,
5232,723,,,,,,
5239,724,,,,,,
5246,725,,,,,,
5253,726,,,,,,
5260,727,,,,,,
5267,728,,,,,,
5274,729,,,,,,
442,73,,,,,,
5281,730,,,,,,
5289,731,,,,,,
5297,732,,,,,,
5305,733,,,,,,
5313,734,,,,,,
5321,735,,,,,,
5329,736,,,,,,
5337,737,,,,,,
5345,738,,,,,,
5353,739,,,,,,
449,74,,,,,,
5361,740,,,,,,
5369,741,,,,,,
5377,742,,,,,,
5385,743,,,,,,
5393,744,,,,,,
5401,745,,,,,,
5409,746,,,,,,
5417,747,,,,,,
5425,748,,,,,,
5433,749,,,,,,
456,75,,,,,,
5441,750,,,,,,
5449,751,,,,,,
5457,752,,,,,,
5465,753,,,,,,
5473,754,,,,,,
5481,755,,,,,,
5489,756,,,,,,
5497,757,,,,,,
5505,758,,,,,,
5513,759,,,,,,
463,76,,,,,,
5521,760,,,,,,
5529,761,,,,,,
5537,762,,,,,,
5545,763,,,,,,
5553,764,,,,,,
5561,765,,,,,,
5569,766,,,,,,
5577,767,,,,,,
5585,768,,,,,,
5593,769,,,,,,
470,77,,,,,,
5601,770,,,,,,
5609,771,,,,,,
5617,772,,,,,,
5625,773,,,,,,
5633,774,,,,,,
5641,775,,,,,,
5649,776,,,,,,
5657,777,,,,,,
5665,778,,,,,,
5673,779,,,,,,
477,78,,,,,,
5681,780,,,,,,
5689,781,,,,,,
5697,782,,,,,,
5705,783,,,,,,
5713,784,,,,,,
5721,785,,,,,,
5729,786,,,,,,
5737,787,,,,,,
5745,788,,,,,,
5753,789,,,,,,
484,79,,,,,,
5761,790,,,,,,
5769,791,,,,,,
5777,792,,,,,,
5785,793,,,,,,
5793,794,,,,,,
5801,795,,,,,,
5809,796,,,,,,
5817,797,,,,,,
5825,798,,,,,,
5833,799,,,,,,
57,8,,,,,,
491,80,,,,,,
5841,800,,,,,,
5849,801,,,,,,
5857,802,,,,,,
5865,803,,,,,,
5873,804,,,,,,
5881,805,,,,,,
5889,806,,,,,,
5897,807,,,,,,
5905,808,,,,,,
5913,809,,,,,,
498,81,,,,,,
5921,810,,,,,,
5929,811,,,,,,
5937,812,,,,,,
5945,813,,,,,,
5953,814,,,,,,
5961,815,,,,,,
5969,816,,,,,,
5977,817,,,,,,
5985,818,,,,,,
5993,819,,,,,,
505,82,,,,,,
6001,820,,,,,,
6009,821,,,,,,
6017,822,,,,,,
6025,823,,,,,,
6033,824,,,,,,
6041,825,,,,,,
6049,826,,,,,,
6057,827,,,,,,
6065,828,,,,,,
6073,829,,,,,,
512,83,,,,,,
6081,830,,,,,,
6089,831,,,,,,
6097,832,,,,,,
6105,833,,,,,,
6113,834,,,,,,
6121,835,,,,,,
6129,836,,,,,,
6137,837,,,,,,
6145,838,,,,,,
6153,839,,,,,,
519,84,,,,,,
6161,840,,,,,,
6169,841,,,,,,
6177,842,,,,,,
6185,843,,,,,,
6193,844,,,,,,
6201,845,,,,,,
6209,846,,,,,,
6217,847,,,,,,
6225,848,,,,,,
6233,849,,,,,,
526,85,,,,,,
6241,850,,,,,,
6249,851,,,,,,
6257,852,,,,,,
6265,853,,,,,,
6273,854,,,,,,
6281,855,,,,,,
6289,856,,,,,,
6297,857,,,,,,
6305,858,,,,,,
6313,859,,,,,,
533,86,,,,,,
6321,860,,,,,,
6329,861,,,,,,
6337,862,,,,,,
6345,863,,,,,,
6353,864,,,,,,
6361,865,,,,,,
6369,866,,,,,,
6377,867,,,,,,
6385,868,,,,,,
6393,869,,,,,,
540,87,,,,,,
6401,870,,,,,,
6409,871,,,,,,
6417,872,,,,,,
6425,873,,,,,,
6433,874,,,,,,
6441,875,,,,,,
6449,876,,,,,,
6457,877,,,,,,
6465,878,,,,,,
6473,879,,,,,,
547,88,,,,,,
6481,880,,,,,,
6489,881,,,,,,
6497,882,,,,,,
6505,883,,,,,,
6513,884,,,,,,
6521,885,,,,,,
6529,886,,,,,,
6537,887,,,,,,
6545,888,,,,,,
6553,889,,,,,,
554,89,,,,,,
6561,890,,,,,,
6569,891,,,,,,
6577,892,,,,,,
6585,893,,,,,,
6593,894,,,,,,
6601,895,,,,,,
6609,896,,,,,,
6617,897,,,,,,
6625,898,,,,,,
6633,899,,,,,,
64,9,,,,,,
561,90,,,,,,
6641,900,,,,,,
6649,901,,,,,,
6657,902,,,,,,
6665,903,,,,,,
6673,904,,,,,,
6681,905,,,,,,
6689,906,,,,,,
6697,907,,,,,,
6705,908,,,,,,
6713,909,,,,,,
568,91,,,,,,
6721,910,,,,,,
6729,911,,,,,,
6737,912,,,,,,
6745,913,,,,,,
6753,914,,,,,,
6761,915,,,,,,
6769,916,,,,,,
6777,917,,,,,,
6785,918,,,,,,
6793,919,,,,,,
575,92,,,,,,
6801,920,,,,,,
6809,921,,,,,,
6817,922,,,,,,
6825,923,,,,,,
6833,924,,,,,,
6841,925,,,,,,
6849,926,,,,,,
6857,927,,,,,,
6865,928,,,,,,
6873,929,,,,,,
582,93,,,,,,
6881,930,,,,,,
6889,931,,,,,,
6897,932,,,,,,
6905,933,,,,,,
6913,934,,,,,,
6921,935,,,,,,
6929,936,,,,,,
6937,937,,,,,,
6945,938,,,,,,
6953,939,,,,,,
589,94,,,,,,
6961,940,,,,,,
6969,941,,,,,,
6977,942,,,,,,
6985,943,,,,,,
6993,944,,,,,,
7001,945,,,,,,
7009,946,,,,,,
7017,947,,,,,,
7025,948,,,,,,
7033,949,,,,,,
596,95,,,,,,
7041,950,,,,,,
7049,951,,,,,,
7057,952,,,,,,
7065,953,,,,,,
7073,954,,,,,,
7081,955,,,,,,
7089,956,,,,,,
7097,957,,,,,,
7105,958,,,,,,
7113,959,,,,,,
603,96,,,,,,
7121,960,,,,,,
7129,961,,,,,,
7137,962,,,,,,
7145,963,,,,,,
7153,964,,,,,,
7161,965,,,,,,
7169,966,,,,,,
7177,967,,,,,,
7185,968,,,,,,
7193,969,,,,,,
610,97,,,,,,
617,98,,,,,,
624,99,,,,,,
3,,,base1,,,,
4,,,,,a,,
5,,,,,,normal,
6,,,,,,,beso
10,,,base1,,,,
11,,,,,a,,
12,,,,,,normal,
13,,,,,,,jito
17,,,base1,,,,
18,,,,,a,,
19,,,,,,normal,
20,,,,,,,normal
24,,,base1,,,,
25,,,,,a,,
26,,,,,,normal,
27,,,,,,,smile
31,,,base1,,,,
32,,,,,a,,
33,,,,,,normal,
34,,,,,,,toji
38,,,base1,,,,
39,,,,,a,,
40,,,,,,oko,
41,,,,,,,beso
45,,,base1,,,,
46,,,,,a,,
47,,,,,,oko,
48,,,,,,,jito
52,,,base1,,,,
53,,,,,a,,
54,,,,,,oko,
55,,,,,,,normal
59,,,base1,,,,
60,,,,,a,,
61,,,,,,oko,
62,,,,,,,smile
66,,,base1,,,,
67,,,,,a,,
68,,,,,,oko,
69,,,,,,,toji
73,,,base1,,,,
74,,,,,a,,
75,,,,,,sad,
76,,,,,,,beso
80,,,base1,,,,
81,,,,,a,,
82,,,,,,sad,
83,,,,,,,jito
87,,,base1,,,,
88,,,,,a,,
89,,,,,,sad,
90,,,,,,,normal
94,,,base1,,,,
95,,,,,a,,
96,,,,,,sad,
97,,,,,,,smile
101,,,base1,,,,
102,,,,,a,,
103,,,,,,sad,
104,,,,,,,toji
108,,,base1,,,,
109,,,,,a,,
110,,,,,,syobon,
111,,,,,,,beso
115,,,base1,,,,
116,,,,,a,,
117,,,,,,syobon,
118,,,,,,,jito
122,,,base1,,,,
123,,,,,a,,
124,,,,,,syobon,
125,,,,,,,normal
129,,,base1,,,,
130,,,,,a,,
131,,,,,,syobon,
132,,,,,,,smile
136,,,base1,,,,
137,,,,,a,,
138,,,,,,syobon,
139,,,,,,,toji
143,,,base1,,,,
144,,,,,a2,,
145,,,,,,normal,
146,,,,,,,beso
150,,,base1,,,,
151,,,,,a2,,
152,,,,,,normal,
153,,,,,,,jito
157,,,base1,,,,
158,,,,,a2,,
159,,,,,,normal,
160,,,,,,,normal
164,,,base1,,,,
165,,,,,a2,,
166,,,,,,normal,
167,,,,,,,smile
171,,,base1,,,,
172,,,,,a2,,
173,,,,,,normal,
174,,,,,,,toji
178,,,base1,,,,
179,,,,,a2,,
180,,,,,,oko,
181,,,,,,,beso
185,,,base1,,,,
186,,,,,a2,,
187,,,,,,oko,
188,,,,,,,jito
192,,,base1,,,,
193,,,,,a2,,
194,,,,,,oko,
195,,,,,,,normal
199,,,base1,,,,
200,,,,,a2,,
201,,,,,,oko,
202,,,,,,,smile
206,,,base1,,,,
207,,,,,a2,,
208,,,,,,oko,
209,,,,,,,toji
213,,,base1,,,,
214,,,,,a2,,
215,,,,,,sad,
216,,,,,,,beso
220,,,base1,,,,
221,,,,,a2,,
222,,,,,,sad,
223,,,,,,,jito
227,,,base1,,,,
228,,,,,a2,,
229,,,,,,sad,
230,,,,,,,normal
234,,,base1,,,,
235,,,,,a2,,
236,,,,,,sad,
237,,,,,,,smile
241,,,base1,,,,
242,,,,,a2,,
243,,,,,,sad,
244,,,,,,,toji
248,,,base1,,,,
249,,,,,a2,,
250,,,,,,syobon,
251,,,,,,,beso
255,,,base1,,,,
256,,,,,a2,,
257,,,,,,syobon,
258,,,,,,,jito
262,,,base1,,,,
263,,,,,a2,,
264,,,,,,syobon,
265,,,,,,,normal
269,,,base1,,,,
270,,,,,a2,,
271,,,,,,syobon,
272,,,,,,,smile
276,,,base1,,,,
277,,,,,a2,,
278,,,,,,syobon,
279,,,,,,,toji
283,,,base1,,,,
284,,,,,e,,
285,,,,,,normal,
286,,,,,,,beso
290,,,base1,,,,
291,,,,,e,,
292,,,,,,normal,
293,,,,,,,jito
297,,,base1,,,,
298,,,,,e,,
299,,,,,,normal,
300,,,,,,,normal
304,,,base1,,,,
305,,,,,e,,
306,,,,,,normal,
307,,,,,,,smile
311,,,base1,,,,
312,,,,,e,,
313,,,,,,normal,
314,,,,,,,toji
318,,,base1,,,,
319,,,,,e,,
320,,,,,,oko,
321,,,,,,,beso
325,,,base1,,,,
326,,,,,e,,
327,,,,,,oko,
328,,,,,,,jito
332,,,base1,,,,
333,,,,,e,,
334,,,,,,oko,
335,,,,,,,normal
339,,,base1,,,,
340,,,,,e,,
341,,,,,,oko,
342,,,,,,,smile
346,,,base1,,,,
347,,,,,e,,
348,,,,,,oko,
349,,,,,,,toji
353,,,base1,,,,
354,,,,,e,,
355,,,,,,sad,
356,,,,,,,beso
360,,,base1,,,,
361,,,,,e,,
362,,,,,,sad,
363,,,,,,,jito
367,,,base1,,,,
368,,,,,e,,
369,,,,,,sad,
370,,,,,,,normal
374,,,base1,,,,
375,,,,,e,,
376,,,,,,sad,
377,,,,,,,smile
381,,,base1,,,,
382,,,,,e,,
383,,,,,,sad,
384,,,,,,,toji
388,,,base1,,,,
389,,,,,e,,
390,,,,,,syobon,
391,,,,,,,beso
395,,,base1,,,,
396,,,,,e,,
397,,,,,,syobon,
398,,,,,,,jito
402,,,base1,,,,
403,,,,,e,,
404,,,,,,syobon,
405,,,,,,,normal
409,,,base1,,,,
410,,,,,e,,
411,,,,,,syobon,
412,,,,,,,smile
416,,,base1,,,,
417,,,,,e,,
418,,,,,,syobon,
419,,,,,,,toji
423,,,base1,,,,
424,,,,,i,,
425,,,,,,normal,
426,,,,,,,beso
430,,,base1,,,,
431,,,,,i,,
432,,,,,,normal,
433,,,,,,,jito
437,,,base1,,,,
438,,,,,i,,
439,,,,,,normal,
440,,,,,,,normal
444,,,base1,,,,
445,,,,,i,,
446,,,,,,normal,
447,,,,,,,smile
451,,,base1,,,,
452,,,,,i,,
453,,,,,,normal,
454,,,,,,,toji
458,,,base1,,,,
459,,,,,i,,
460,,,,,,oko,
461,,,,,,,beso
465,,,base1,,,,
466,,,,,i,,
467,,,,,,oko,
468,,,,,,,jito
472,,,base1,,,,
473,,,,,i,,
474,,,,,,oko,
475,,,,,,,normal
479,,,base1,,,,
480,,,,,i,,
481,,,,,,oko,
482,,,,,,,smile
486,,,base1,,,,
487,,,,,i,,
488,,,,,,oko,
489,,,,,,,toji
493,,,base1,,,,
494,,,,,i,,
495,,,,,,sad,
496,,,,,,,beso
500,,,base1,,,,
501,,,,,i,,
502,,,,,,sad,
503,,,,,,,jito
507,,,base1,,,,
508,,,,,i,,
509,,,,,,sad,
510,,,,,,,normal
514,,,base1,,,,
515,,,,,i,,
516,,,,,,sad,
517,,,,,,,smile
521,,,base1,,,,
522,,,,,i,,
523,,,,,,sad,
524,,,,,,,toji
528,,,base1,,,,
529,,,,,i,,
530,,,,,,syobon,
531,,,,,,,beso
535,,,base1,,,,
536,,,,,i,,
537,,,,,,syobon,
538,,,,,,,jito
542,,,base1,,,,
543,,,,,i,,
544,,,,,,syobon,
545,,,,,,,normal
549,,,base1,,,,
550,,,,,i,,
551,,,,,,syobon,
552,,,,,,,smile
556,,,base1,,,,
557,,,,,i,,
558,,,,,,syobon,
559,,,,,,,toji
563,,,base1,,,,
564,,,,,i2,,
565,,,,,,normal,
566,,,,,,,beso
570,,,base1,,,,
571,,,,,i2,,
572,,,,,,normal,
573,,,,,,,jito
577,,,base1,,,,
